"bedrooms","bathrooms","area","floors","yearbuilt","location","condition","garage","price"
"9","1","6038.4","3","2011","Suburban","Excellent","Yes","1910000.0"
"18","17","12469.4","5","1976","Suburban","Excellent","Yes","3225000.0"
"12","16","5009.5","1","1981","Suburban","Excellent","Yes","1566000.0"
"7","2","3139.7","1","2021","Suburban","Excellent","Yes","1088000.0"
"11","7","5183.9","4","2021","Suburban","Excellent","Yes","1946000.0"
"10","18","2988.7","5","2017","Suburban","Excellent","Yes","1437000.0"
"2","19","4721.0","5","2021","Suburban","Excellent","Yes","1836000.0"
"15","6","8472.4","1","2011","Suburban","Excellent","Yes","2788000.0"
"17","11","10654.0","3","2023","Suburban","Excellent","Yes","3871000.0"
"2","2","2182.0","1","1968","Suburban","Excellent","Yes","562000.0"
"6","3","4206.1","3","1951","Suburban","Excellent","Yes","940000.0"
"13","10","6618.7","5","1994","Suburban","Excellent","Yes","2084000.0"
"7","2","1602.3","1","2019","Suburban","Excellent","Yes","611000.0"
"1","4","1232.3","1","2018","Suburban","Excellent","Yes","433000.0"
"17","8","5421.9","4","2000","Suburban","Excellent","Yes","1920000.0"
"11","1","4358.1","2","2018","Suburban","Excellent","Yes","1544000.0"
"14","10","9098.0","2","1963","Suburban","Excellent","Yes","2167000.0"
"10","14","7378.7","4","2001","Suburban","Excellent","Yes","2371000.0"
"15","16","12460.3","3","1994","Suburban","Excellent","Yes","3625000.0"
"18","11","10380.9","5","1942","Suburban","Excellent","Yes","2570000.0"
"12","11","7561.6","2","2021","Suburban","Excellent","Yes","2738000.0"
"14","16","7274.7","3","1994","Suburban","Excellent","Yes","2346000.0"
"18","18","13934.6","5","2017","Suburban","Excellent","Yes","4872000.0"
"18","13","11336.0","4","2016","Suburban","Excellent","Yes","3973000.0"
"11","11","5989.5","2","2021","Suburban","Excellent","Yes","2234000.0"
"4","8","2031.4","3","2011","Suburban","Excellent","Yes","765000.0"
"7","1","3058.4","5","1966","Suburban","Excellent","Yes","763000.0"
"10","7","4233.3","1","2019","Suburban","Excellent","Yes","1566000.0"
"18","6","6076.0","3","1973","Suburban","Excellent","Yes","1678000.0"
"15","7","5297.2","4","2021","Suburban","Excellent","Yes","2081000.0"
"2","19","3081.9","2","1998","Suburban","Excellent","Yes","1125000.0"
"6","9","5337.9","5","2014","Suburban","Excellent","Yes","1832000.0"
"12","2","6949.3","4","2017","Suburban","Excellent","Yes","2354000.0"
"11","7","5285.1","3","1939","Suburban","Excellent","Yes","1339000.0"
"5","5","4011.3","5","2023","Suburban","Excellent","Yes","1436000.0"
"14","16","7602.0","3","2001","Suburban","Excellent","Yes","2550000.0"
"4","8","5054.3","3","2008","Suburban","Excellent","Yes","1581000.0"
"9","2","4705.9","4","1988","Suburban","Excellent","Yes","1297000.0"
"20","14","9953.7","1","2018","Suburban","Excellent","Yes","3637000.0"
"3","14","5464.2","3","2011","Suburban","Excellent","Yes","1815000.0"
"15","19","9426.4","4","2015","Suburban","Excellent","Yes","3424000.0"
"19","5","9858.5","5","1971","Suburban","Excellent","Yes","2397000.0"
"20","9","10229.2","4","1923","Suburban","Excellent","Yes","2541000.0"
"13","3","5915.3","5","2016","Suburban","Excellent","Yes","2093000.0"
"14","2","5801.2","1","2002","Suburban","Excellent","Yes","1816000.0"
"6","8","3799.2","3","2016","Suburban","Excellent","Yes","1357000.0"
"11","16","8210.9","3","2018","Suburban","Excellent","Yes","2959000.0"
"11","5","3277.7","2","2003","Suburban","Excellent","Yes","1161000.0"
"8","15","8173.3","1","2022","Suburban","Excellent","Yes","2901000.0"
"2","14","4279.1","2","2022","Suburban","Excellent","Yes","1576000.0"
"11","18","7557.1","5","2005","Suburban","Excellent","Yes","2600000.0"
"14","12","9534.5","2","1996","Suburban","Excellent","Yes","2850000.0"
"4","16","3584.0","1","2006","Suburban","Excellent","Yes","1274000.0"
"11","13","8528.8","5","2008","Suburban","Excellent","Yes","2830000.0"
"8","3","4013.9","2","2022","Suburban","Excellent","Yes","1422000.0"
"15","2","7376.2","1","2017","Suburban","Excellent","Yes","2511000.0"
"1","10","1968.6","1","2016","Suburban","Excellent","Yes","751000.0"
"17","8","13258.2","4","2015","Suburban","Excellent","Yes","4390000.0"
"13","11","8244.9","4","2021","Suburban","Excellent","Yes","3002000.0"
"7","11","3793.5","3","1992","Suburban","Excellent","Yes","1222000.0"
"15","2","8725.4","4","2015","Suburban","Excellent","Yes","2914000.0"
"16","7","5693.1","2","1973","Suburban","Excellent","Yes","1557000.0"
"16","7","6198.3","2","2005","Suburban","Excellent","Yes","2118000.0"
"11","20","10928.3","5","2022","Suburban","Excellent","Yes","3972000.0"
"9","9","6350.4","1","2023","Suburban","Excellent","Yes","2272000.0"
"4","11","1950.6","1","2012","Suburban","Excellent","Yes","771000.0"
"11","8","5160.6","4","2015","Suburban","Excellent","Yes","1884000.0"
"19","13","9043.7","5","2021","Suburban","Excellent","Yes","3446000.0"
"14","17","8599.6","1","2014","Suburban","Excellent","Yes","3057000.0"
"14","12","6782.2","4","2017","Suburban","Excellent","Yes","2535000.0"
"9","2","3769.7","2","2007","Suburban","Excellent","Yes","1221000.0"
"6","2","2515.1","2","2021","Suburban","Excellent","Yes","887000.0"
"12","11","4953.7","3","2014","Suburban","Excellent","Yes","1877000.0"
"10","14","9240.3","5","2012","Suburban","Excellent","Yes","3105000.0"
"17","7","8126.7","1","2018","Suburban","Excellent","Yes","2891000.0"
"20","17","11820.6","1","2017","Suburban","Excellent","Yes","4219000.0"
"1","20","6923.1","3","1936","Suburban","Excellent","Yes","1680000.0"
"7","5","5663.8","5","2023","Suburban","Excellent","Yes","1998000.0"
"17","18","15780.7","4","2018","Suburban","Excellent","Yes","5415000.0"
"3","13","4755.9","2","2005","Suburban","Excellent","Yes","1515000.0"
"18","16","8051.5","2","1952","Suburban","Excellent","Yes","2179000.0"
"18","12","9698.9","4","1977","Suburban","Excellent","Yes","2589000.0"
"8","7","3000.0","3","2014","Suburban","Excellent","Yes","1113000.0"
"1","11","3476.2","5","1996","Suburban","Excellent","Yes","1109000.0"
"18","17","8017.8","4","2020","Suburban","Excellent","Yes","3147000.0"
"16","13","8838.3","5","2017","Suburban","Excellent","Yes","3226000.0"
"20","1","11052.6","3","1968","Suburban","Excellent","Yes","2554000.0"
"19","15","9399.3","2","1992","Suburban","Excellent","Yes","2908000.0"
"11","16","7742.6","2","2019","Suburban","Excellent","Yes","2822000.0"
"19","3","6427.2","4","2017","Suburban","Excellent","Yes","2393000.0"
"19","17","13635.9","5","2014","Suburban","Excellent","Yes","4695000.0"
"10","1","5866.2","1","2014","Suburban","Excellent","Yes","1898000.0"
"18","16","11057.2","4","1956","Suburban","Excellent","Yes","2720000.0"
"12","16","6897.3","5","2014","Suburban","Excellent","Yes","2558000.0"
"13","15","6420.8","1","2014","Suburban","Excellent","Yes","2367000.0"
"3","2","2242.8","4","2007","Suburban","Excellent","Yes","686000.0"
"2","1","3266.0","1","1913","Suburban","Excellent","Yes","683000.0"
"18","9","8152.9","1","2019","Suburban","Excellent","Yes","2979000.0"
"4","5","2583.6","3","2022","Suburban","Excellent","Yes","933000.0"
"3","7","3762.7","4","2019","Suburban","Excellent","Yes","1295000.0"
"11","12","7165.6","4","2010","Suburban","Excellent","Yes","2456000.0"
"18","15","8855.2","3","2023","Suburban","Excellent","Yes","3411000.0"
"13","20","13144.3","5","1998","Suburban","Excellent","Yes","3965000.0"
"9","19","8503.3","5","1969","Suburban","Excellent","Yes","2138000.0"
"15","6","11118.1","5","2020","Suburban","Excellent","Yes","3827000.0"
"12","5","6549.6","3","2000","Suburban","Excellent","Yes","2015000.0"
"13","14","7912.8","4","2017","Suburban","Excellent","Yes","2880000.0"
"14","14","6971.1","2","2002","Suburban","Excellent","Yes","2352000.0"
"14","19","9989.0","5","2014","Suburban","Excellent","Yes","3554000.0"
"7","18","7564.9","1","2008","Suburban","Excellent","Yes","2495000.0"
"17","11","11076.1","4","1997","Suburban","Excellent","Yes","3343000.0"
"2","2","1815.2","5","1940","Suburban","Excellent","Yes","430000.0"
"18","7","9713.3","1","1998","Suburban","Excellent","Yes","2935000.0"
"17","6","7261.2","3","1971","Suburban","Excellent","Yes","1847000.0"
"17","8","9403.5","3","2013","Suburban","Excellent","Yes","3210000.0"
"12","7","6187.5","1","1994","Suburban","Excellent","Yes","1841000.0"
"15","3","7669.8","5","2021","Suburban","Excellent","Yes","2747000.0"
"14","18","6154.4","2","2015","Suburban","Excellent","Yes","2399000.0"
"9","7","2981.4","2","2010","Suburban","Excellent","Yes","1118000.0"
"3","1","2297.0","1","2000","Suburban","Excellent","Yes","682000.0"
"2","1","1459.7","3","2021","Suburban","Excellent","Yes","505000.0"
"5","14","7083.7","5","1980","Suburban","Excellent","Yes","1837000.0"
"8","16","5234.5","2","2019","Suburban","Excellent","Yes","1994000.0"
"17","2","6319.6","4","2019","Suburban","Excellent","Yes","2323000.0"
"18","10","9524.1","4","2022","Suburban","Excellent","Yes","3521000.0"
"16","18","8295.0","4","2020","Suburban","Excellent","Yes","3198000.0"
"16","4","4181.0","1","1998","Suburban","Excellent","Yes","1441000.0"
"6","15","5364.1","3","2018","Suburban","Excellent","Yes","1967000.0"
"2","3","3095.0","1","2021","Suburban","Excellent","Yes","993000.0"
"7","3","3830.3","1","2019","Suburban","Excellent","Yes","1298000.0"
"8","4","5581.9","3","2014","Suburban","Excellent","Yes","1832000.0"
"16","14","6297.9","5","2014","Suburban","Excellent","Yes","2449000.0"
"17","6","5791.6","2","2023","Suburban","Excellent","Yes","2260000.0"
"7","6","6236.3","3","2023","Suburban","Excellent","Yes","2096000.0"
"11","16","8653.0","5","2002","Suburban","Excellent","Yes","2796000.0"
"13","20","6656.2","2","2004","Suburban","Excellent","Yes","2384000.0"
"14","4","6465.7","1","2020","Suburban","Excellent","Yes","2298000.0"
"19","1","8946.8","3","2001","Suburban","Excellent","Yes","2770000.0"
"11","7","7380.7","4","2022","Suburban","Excellent","Yes","2633000.0"
"2","3","1571.4","4","1973","Suburban","Excellent","Yes","396000.0"
"6","18","7996.8","5","1986","Suburban","Excellent","Yes","2237000.0"
"18","6","10689.5","3","1989","Suburban","Excellent","Yes","2967000.0"
"11","1","4278.2","4","2019","Suburban","Excellent","Yes","1560000.0"
"16","11","8994.9","5","1957","Suburban","Excellent","Yes","2261000.0"
"6","11","4623.8","5","2022","Suburban","Excellent","Yes","1748000.0"
"8","1","3483.3","5","1997","Suburban","Excellent","Yes","1082000.0"
"2","3","1284.0","3","1919","Suburban","Excellent","Yes","359000.0"
"16","2","4347.4","1","2022","Suburban","Excellent","Yes","1691000.0"
"17","13","10269.7","4","1993","Suburban","Excellent","Yes","3082000.0"
"11","19","7784.9","4","2019","Suburban","Excellent","Yes","2919000.0"
"9","8","5789.5","3","2007","Suburban","Excellent","Yes","1894000.0"
"8","10","4560.7","1","2013","Suburban","Excellent","Yes","1605000.0"
"15","8","6952.5","1","1986","Suburban","Excellent","Yes","1989000.0"
"19","14","10194.8","5","2019","Suburban","Excellent","Yes","3767000.0"
"16","13","11693.3","3","2018","Suburban","Excellent","Yes","4067000.0"
"14","3","7131.9","1","2000","Suburban","Excellent","Yes","2148000.0"
"14","9","7166.9","1","2019","Suburban","Excellent","Yes","2583000.0"
"7","10","5225.6","1","2006","Suburban","Excellent","Yes","1684000.0"
"16","3","8918.1","4","2018","Suburban","Excellent","Yes","3075000.0"
"17","1","8924.1","1","1972","Suburban","Excellent","Yes","2078000.0"
"9","17","4241.3","1","2020","Suburban","Excellent","Yes","1734000.0"
"17","11","4802.5","4","2010","Suburban","Excellent","Yes","1928000.0"
"6","12","6998.5","5","1994","Suburban","Excellent","Yes","2037000.0"
"7","9","5034.7","1","2022","Suburban","Excellent","Yes","1803000.0"
"12","10","5806.4","2","2010","Suburban","Excellent","Yes","2035000.0"
"20","1","9344.0","5","2015","Suburban","Excellent","Yes","3234000.0"
"12","3","3502.9","2","2023","Suburban","Excellent","Yes","1373000.0"
"13","14","6729.1","3","2013","Suburban","Excellent","Yes","2452000.0"
"17","7","8334.9","5","2021","Suburban","Excellent","Yes","3072000.0"
"12","8","5410.1","2","2018","Suburban","Excellent","Yes","1990000.0"
"12","13","8020.6","2","2019","Suburban","Excellent","Yes","2877000.0"
"7","18","6435.6","4","2014","Suburban","Excellent","Yes","2320000.0"
"3","2","1433.0","1","1922","Suburban","Excellent","Yes","359000.0"
"18","13","8424.6","2","2023","Suburban","Excellent","Yes","3227000.0"
"7","15","7843.7","4","1986","Suburban","Excellent","Yes","2159000.0"
"8","16","5062.5","1","2002","Suburban","Excellent","Yes","1726000.0"
"18","19","10511.5","2","1999","Suburban","Excellent","Yes","3391000.0"
"1","15","3279.5","5","2021","Suburban","Excellent","Yes","1324000.0"
"15","12","7294.9","2","2015","Suburban","Excellent","Yes","2647000.0"
"6","2","3800.9","4","1976","Suburban","Excellent","Yes","909000.0"
"3","15","6004.8","5","1906","Suburban","Excellent","Yes","1448000.0"
"8","3","1701.5","1","2014","Suburban","Excellent","Yes","664000.0"
"18","15","13187.9","4","2022","Suburban","Excellent","Yes","4737000.0"
"10","17","6382.6","2","2022","Suburban","Excellent","Yes","2452000.0"
"14","1","3657.9","4","2002","Suburban","Excellent","Yes","1303000.0"
"16","3","8527.7","4","2022","Suburban","Excellent","Yes","3039000.0"
"6","17","5044.0","5","1967","Suburban","Excellent","Yes","1379000.0"
"11","13","6586.9","4","2008","Suburban","Excellent","Yes","2281000.0"
"18","9","6832.2","4","2023","Suburban","Excellent","Yes","2692000.0"
"6","4","2886.1","5","2002","Suburban","Excellent","Yes","953000.0"
"6","11","5304.2","5","2012","Suburban","Excellent","Yes","1833000.0"
"4","10","4678.2","4","2002","Suburban","Excellent","Yes","1463000.0"
"9","7","6700.4","1","2014","Suburban","Excellent","Yes","2204000.0"
"8","7","3348.5","5","2012","Suburban","Excellent","Yes","1256000.0"
"18","14","10449.8","3","1978","Suburban","Excellent","Yes","2787000.0"
"19","15","8902.2","1","1997","Suburban","Excellent","Yes","2879000.0"
"2","2","4328.0","2","1970","Suburban","Excellent","Yes","901000.0"
"3","7","2443.0","1","2020","Suburban","Excellent","Yes","859000.0"
"11","13","7311.7","1","1997","Suburban","Excellent","Yes","2247000.0"
"12","2","4234.5","3","1956","Suburban","Excellent","Yes","1078000.0"
"12","3","5502.6","3","1956","Suburban","Excellent","Yes","1333000.0"
"20","7","4825.7","2","2018","Suburban","Excellent","Yes","1998000.0"
"19","6","10673.9","4","2011","Suburban","Excellent","Yes","3553000.0"
"12","11","8152.2","1","2012","Suburban","Excellent","Yes","2732000.0"
"11","15","10288.4","5","2014","Suburban","Excellent","Yes","3493000.0"
"3","4","3296.4","5","2005","Suburban","Excellent","Yes","1008000.0"
"19","13","12769.7","3","2014","Suburban","Excellent","Yes","4343000.0"
"10","1","5857.5","1","2008","Suburban","Excellent","Yes","1813000.0"
"15","12","8905.0","2","2021","Suburban","Excellent","Yes","3241000.0"
"16","9","10083.5","2","2017","Suburban","Excellent","Yes","3477000.0"
"17","20","10122.3","2","2019","Suburban","Excellent","Yes","3759000.0"
"11","13","5052.5","3","2011","Suburban","Excellent","Yes","1881000.0"
"20","7","10426.4","2","2006","Suburban","Excellent","Yes","3374000.0"
"19","4","7187.4","5","2022","Suburban","Excellent","Yes","2735000.0"
"11","3","4792.5","2","2008","Suburban","Excellent","Yes","1579000.0"
"12","11","7868.4","4","2011","Suburban","Excellent","Yes","2678000.0"
"18","17","10577.1","1","2019","Suburban","Excellent","Yes","3851000.0"
"8","7","5606.3","4","2022","Suburban","Excellent","Yes","2013000.0"
"18","1","5539.2","2","1995","Suburban","Excellent","Yes","1772000.0"
"13","5","4206.3","4","2003","Suburban","Excellent","Yes","1485000.0"
"2","1","2331.2","2","2021","Suburban","Excellent","Yes","756000.0"
"15","15","9375.7","1","2001","Suburban","Excellent","Yes","2985000.0"
"16","13","7667.5","3","2023","Suburban","Excellent","Yes","2957000.0"
"7","16","7518.8","1","1993","Suburban","Excellent","Yes","2182000.0"
"17","15","12448.6","4","2014","Suburban","Excellent","Yes","4252000.0"
"4","4","2002.9","2","2021","Suburban","Excellent","Yes","717000.0"
"15","17","9411.7","3","2016","Suburban","Excellent","Yes","3390000.0"
"4","3","2690.3","3","1992","Suburban","Excellent","Yes","741000.0"
"2","13","3830.7","3","2022","Suburban","Excellent","Yes","1435000.0"
"9","10","6038.3","5","2023","Suburban","Excellent","Yes","2197000.0"
"12","19","8350.0","3","2010","Suburban","Excellent","Yes","2923000.0"
"11","11","5318.4","2","2015","Suburban","Excellent","Yes","1954000.0"
"10","4","4981.3","1","2023","Suburban","Excellent","Yes","1784000.0"
"11","2","5737.4","2","2023","Suburban","Excellent","Yes","2022000.0"
"2","5","1569.2","5","2023","Suburban","Excellent","Yes","630000.0"
"8","18","7540.0","5","1985","Suburban","Excellent","Yes","2167000.0"
"18","16","7244.2","1","2000","Suburban","Excellent","Yes","2510000.0"
"2","20","6804.7","1","1951","Suburban","Excellent","Yes","1628000.0"
"3","19","6033.9","1","2012","Suburban","Excellent","Yes","2049000.0"
"8","18","7820.0","5","2006","Suburban","Excellent","Yes","2613000.0"
"8","7","5357.1","2","1996","Suburban","Excellent","Yes","1580000.0"
"20","18","13821.2","2","2022","Suburban","Excellent","Yes","5006000.0"
"12","4","5175.0","2","1951","Suburban","Excellent","Yes","1275000.0"
"5","20","6339.5","2","2014","Suburban","Excellent","Yes","2249000.0"
"19","13","8898.6","5","2000","Suburban","Excellent","Yes","2965000.0"
"14","18","6756.5","1","1925","Suburban","Excellent","Yes","1858000.0"
"16","12","7458.8","4","2018","Suburban","Excellent","Yes","2802000.0"
"16","6","7824.7","3","2023","Suburban","Excellent","Yes","2880000.0"
"8","12","6151.3","3","2020","Suburban","Excellent","Yes","2227000.0"
"10","11","8285.7","2","2005","Suburban","Excellent","Yes","2599000.0"
"17","4","9803.7","2","2016","Suburban","Excellent","Yes","3306000.0"
"15","5","6928.6","2","2008","Suburban","Excellent","Yes","2301000.0"
"18","7","6046.9","4","2006","Suburban","Excellent","Yes","2172000.0"
"4","3","3195.2","4","2023","Suburban","Excellent","Yes","1107000.0"
